"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186"
"119",87368,87428,87690,89362,87046,87576,87538,87428,89104,87478,87116,87594,89046,89468,86990,88348,89210,87432,8576,7254,6828,78686,78780,2782,3040,89206,8702,2782,89156,88840,8432,78896,88624,89050,6402,8750,88990,8912,6988,588,1078,8380,89206,88954,2840,88778,756,78624,6406,3052,88938,2510,166,89116,972,6406,598,88518,78786,78474,78470,79156,79478,78616,78892,78836,78732,79056,79218,78896,79278,78896,78514,78788,78692,78734,78679,79004,78946,78786,78790,78958,78798,78790,78842,79116,55264,2984,2620,1066,786,2572,55860,56472,956,3090,2360,3094,698,79044,72914,582,698,918,2726,1014,3260,2946,55374,55592,56744,55316,55164,55550,56684,3090,1124,904,0,2782,2722,3150,2632,55712,55492,55180,2572,698,2942,1124,54850,55746,55220,72600,78576,79154,78950,78896,73130,72968,78772,2666,802,2836,598,1124,56946,1176,2462,2742,896,56424,55114,55224,55592,72964,78826,72710,79102,78144,72914,72286,72926,72506,78780,78676,78360,78746,1176,2522,488,78690,78308,72806,72454,658,78568,78730,78844,55546,1028,700,480,2782,56784,56730
"120",85546,85140,85820,87546,85620,85876,85234,85454,87016,85942,85288,84974,86540,87394,85564,87182,86702,85234,7358,8848,8692,76968,77244,712,1340,87330,6984,698,87086,87068,6772,76662,86856,86596,8802,6662,87388,6458,9114,2616,2994,6882,87550,87126,642,87130,2726,76976,8912,1020,87292,602,2892,86854,2360,8472,3048,86636,76430,76702,77032,77126,77240,77286,77346,77080,76868,77236,77506,77248,76768,76718,76332,76282,76592,76702,76758,77084,76904,76484,77034,77186,77028,76978,76660,77084,57618,1286,972,3314,2938,1074,58008,58662,3048,1184,698,1176,2564,77078,70948,3312,2742,2140,496,3048,1010,698,57728,57792,58130,57566,57520,57630,58984,964,3422,3214,2782,0,1240,910,810,57524,57358,57520,1074,2836,744,2828,57308,57896,57308,70642,76914,77234,76442,76594,71168,70894,77078,910,3370,658,3214,2926,58600,3260,1130,698,2718,58930,57158,57102,57834,70948,77024,70740,77342,76866,71168,70574,71156,70846,77232,76594,76812,76650,2994,646,2938,76540,76922,71432,70846,2836,76662,76760,76496,57576,2522,2782,2742,496,58930,58654
"121",85818,85832,85504,87232,85080,85394,85460,85350,87192,85190,85724,85942,87448,87066,85024,87122,87614,85520,6602,9072,8698,76960,76492,800,638,87600,6976,704,87174,87278,6930,76968,87288,87342,9124,6728,87220,7204,9056,2734,2736,6768,87380,87232,818,86756,2572,76602,8796,542,86972,748,2556,87504,2994,9016,2926,87180,76928,77026,76804,77084,77190,76586,77176,76768,76654,77232,77448,76764,77516,77080,76916,77190,77190,76766,76823,76982,77286,76764,76824,77502,77406,76492,77244,76928,57248,858,488,2722,3040,952,57404,58508,2776,748,912,968,2844,76806,70676,2666,2608,3158,1020,2942,1078,870,57138,57244,58820,57138,56720,57476,58288,1066,2666,2556,2722,1240,0,856,1020,57472,57528,57626,952,2624,606,2942,57352,57614,57312,71004,77010,76862,77244,76764,70786,70786,76752,496,3036,910,2760,2942,58822,2776,900,1074,2942,58590,57134,57300,57410,71050,76752,70634,76806,76642,70566,71004,70786,71004,76916,76764,76914,77078,2830,1074,2926,77024,76752,70732,70842,2994,76862,76764,76862,57638,2938,2572,2502,744,58658,58768
"122",85598,85832,85504,87012,85936,85712,85546,85766,87168,85826,85492,85722,87338,86650,85880,87550,87394,85606,6822,8436,9114,76752,77128,1020,1176,87160,6768,1120,87394,86630,7138,77078,87496,86902,9222,6924,87110,6764,9166,3150,2822,7086,87160,87220,1014,87282,2988,77128,9114,738,87278,968,2984,87492,2774,8894,3146,87058,76904,76794,77342,77292,76884,76806,77066,77074,77070,76902,77338,77400,77186,76970,76806,77080,77068,76742,76964,77618,77066,77180,77130,77062,77394,77128,77134,77124,57468,956,1124,3150,2832,1062,57098,58814,2470,442,900,1176,3150,76500,70260,2996,3048,2828,1130,2526,1066,1176,57358,56938,58710,57676,57246,57782,58814,968,2776,2470,3150,910,856,0,1338,57998,58164,58054,1282,3370,802,2306,57780,57736,57838,71114,77120,77070,77024,77180,70370,70260,76666,912,3256,910,3090,2612,58076,3094,912,1172,2306,58712,57464,57520,57520,70842,76336,71270,76696,77290,70590,71212,70896,71432,76696,77290,77452,76956,2304,1282,3256,77122,77180,71062,71160,3422,76972,77290,76642,58164,2718,2988,2942,1074,58352,58352
"123",85830,85620,85988,87494,85510,85818,85674,85454,87126,85502,85138,85674,87130,87712,85454,87032,87402,85564,7150,9224,8912,76818,76804,642,1062,87504,6834,918,87016,87028,6622,76812,86816,86966,8432,6772,87012,6828,8848,2836,2994,6622,87394,86866,862,86800,2726,76646,8322,1020,87072,642,2632,86924,2620,8762,2788,86926,76760,76552,76442,77398,77390,77078,76860,77080,76978,77190,77130,76808,77028,76868,76922,76872,76772,76812,76868,76974,77188,76704,76704,77036,76658,76758,77250,76974,57676,1118,532,2926,3198,814,57996,58332,3036,1004,658,1228,2454,77176,71266,3104,2782,2730,646,2984,1282,808,57456,57728,58610,57618,57300,57410,58764,1114,2930,3260,2632,810,1020,1338,0,57414,57468,57150,594,2616,1184,3094,57048,58046,57088,70792,76764,76956,76922,76594,71098,71322,77234,1020,2884,698,2624,3314,59138,3202,650,548,3418,58560,57308,57142,57452,71208,77290,70520,77180,76496,71046,70314,70838,70476,76914,76594,76552,76500,3312,276,2678,76500,76442,71160,70476,2246,76592,76430,76756,57576,2782,2892,2782,646,58756,58920
"124",73786,73092,73578,68942,73052,73248,72830,72610,68690,73264,73366,73202,68512,69208,72996,68840,68730,73052,63964,62042,61526,46350,46090,57576,57678,69314,63918,57480,68730,69212,63596,45642,68836,69110,61622,63556,69256,63760,62042,55452,55608,63486,69094,68840,57316,68686,55562,45768,61566,57582,68360,57686,55546,68458,55550,61676,55594,69000,45770,46192,45918,46242,46772,46396,46448,46036,45768,46504,46720,46150,46410,45974,45972,45922,46084,45932,45824,46096,46448,45826,45770,46676,46410,45548,46300,46204,1288,57678,57426,55924,56128,57678,1010,2336,55970,57882,57740,57678,55180,46396,40376,55970,55546,55494,57414,55912,57788,57426,1508,1278,2434,1398,1082,548,2438,57992,55648,55856,55712,57524,57472,57998,57414,0,276,698,57788,55342,57528,56242,862,1114,602,40008,46184,46350,46028,45826,40148,40266,46448,57418,55912,57576,55648,55814,3074,55428,57842,57630,56238,2642,1020,966,1236,40204,46448,39696,46074,46138,40486,39956,40376,39898,46506,45606,46028,45810,56024,57248,55814,45866,46138,40220,39678,55492,46028,45606,46138,328,55656,55122,55602,57248,3016,2906
"125",73620,72982,73524,68996,72832,73412,72996,72886,68634,73154,73310,73036,68458,69318,72776,68620,68620,72996,63964,61986,61472,46404,45980,57520,57842,69260,63972,57426,68674,69378,63650,45918,68726,69166,61622,63390,69420,63816,61986,55286,55664,63540,69260,68894,57260,68520,55506,45602,61622,57748,68580,57410,55602,68512,55660,61622,55538,68946,45716,46248,46138,46076,46716,46340,46614,45926,45934,46614,46664,45984,46354,46084,45918,45868,46138,45988,45769,46040,46282,45660,45880,46732,46354,45824,46246,46260,1068,57898,57260,55758,55908,57732,1066,2390,56024,58102,57796,57678,55124,46340,40430,55750,55602,55550,57414,55856,57732,57426,1508,1334,2488,1178,1248,492,2382,57992,55924,55912,55492,57358,57528,58164,57468,276,0,642,57622,55286,57362,56076,862,1058,712,39788,46130,46294,46028,45770,40424,40376,46172,57418,56022,57686,55924,55868,3074,55704,57678,57686,56128,2698,1076,1130,1180,40424,46558,39696,46240,45862,40320,39680,40320,39732,46506,45440,45808,45976,56080,57414,55538,45976,46138,40110,39842,55546,46028,45606,46192,328,55822,55232,55602,57304,3016,2850
"126",73250,73092,73408,68990,72930,73348,73256,73036,68732,73252,72888,73146,68620,69098,72874,68308,68730,73094,63756,61882,61622,45872,46078,57520,57668,68890,63440,57576,68674,68956,63390,45918,68576,69166,61252,63378,68940,63816,61506,55546,55872,63228,68890,68362,57468,68838,55494,45920,60980,57736,68568,57248,55290,68524,55712,61200,55336,68524,46138,45826,45658,46232,46444,46132,46134,46134,46194,46354,46404,46082,46464,46194,45756,46030,45878,46086,45922,46080,46022,45972,45978,46310,46094,45702,46084,46248,1282,57834,57358,55804,55856,57420,1176,2378,55804,57720,57374,57834,55436,46340,40320,55652,55602,55712,57686,55642,57888,57576,1392,1340,2760,1224,1236,700,2700,57720,55698,55918,55180,57520,57626,58054,57150,698,642,0,57200,55326,57570,55752,874,1116,1024,40008,45598,46230,46138,46082,40262,40266,46178,57406,55652,57576,55282,55862,2964,55750,57256,57316,55966,2276,1296,1130,954,40152,46344,40008,46344,45440,40210,39692,39892,39692,46188,45972,45548,45988,56080,57206,55116,45768,45606,40324,39420,55066,45646,45808,45920,588,55712,55440,55440,57466,2582,2526
"127",85456,85722,85826,87442,85450,85558,85776,85666,87286,85548,85298,85776,87394,87546,85394,86972,87504,85504,6666,8952,9124,76656,76850,854,802,87240,6672,1130,87228,86976,6834,77024,86918,87288,8864,6932,86858,7150,8364,3048,3150,6672,87130,87026,802,86850,2776,76696,8592,1176,87342,692,2572,87188,3104,8702,2194,86866,77244,76712,76764,76918,77122,76594,76706,77236,77190,76926,76866,76858,77350,77190,76862,77136,76874,76972,77083,77296,76704,77078,76974,76772,76980,76808,77190,77134,57294,968,582,2556,2832,440,57830,58602,2980,1066,708,748,3048,77010,71100,2620,2884,2994,1020,3042,802,910,57294,57566,58984,57028,57452,57570,58810,638,2988,2988,2572,1074,952,1282,594,57788,57622,57200,0,2938,1116,3042,57312,57570,57572,71004,76280,76696,77024,76968,71160,71046,76962,1062,2620,1020,2360,3042,58862,2832,488,650,3260,58178,57410,57464,57510,70842,77128,70894,77128,76436,70770,70688,70354,70468,76650,76748,76544,76984,3146,650,2084,76764,76492,70888,70526,2458,76862,77024,76916,57788,3104,2832,2722,800,58814,58758
"128",87792,87322,87586,89422,87004,87474,87226,87006,89060,87436,87592,87376,89156,89524,86948,89046,89104,87388,9170,7412,6296,78942,78738,2564,2718,89686,8958,2250,88938,89372,8584,78624,88778,88998,6556,8486,89304,8860,7192,220,980,8746,89686,89210,2686,88734,492,78580,6608,2844,88896,2616,808,89320,918,6938,1074,89050,78636,79006,78404,79054,79474,79098,79262,78794,78420,79482,79532,78742,79060,78790,78786,78898,78844,78746,78582,78306,79260,78360,78638,79490,78950,78472,79114,78908,55436,2994,2466,964,1224,2938,56080,56318,1010,3088,2892,3104,382,79098,73078,1066,536,1028,2782,1062,3158,2470,55326,55916,56688,55326,55066,55396,56640,3198,910,1228,698,2836,2624,3370,2616,55342,55286,55326,2938,0,2788,1172,55386,55962,55016,72604,78888,78942,78844,78470,73182,73244,79040,2624,1118,2620,800,1184,57222,1020,2884,2730,1224,56846,55062,54896,55322,73182,79206,72396,79108,78510,72968,72710,73078,72658,79264,78580,78514,79006,1286,2782,854,78896,78676,72978,72710,480,78566,78306,78840,55070,756,658,698,2782,56834,56888
"129",85542,85502,85450,87286,85410,85668,85296,85516,86916,85520,85448,85336,87284,87176,85354,87342,87064,85134,7042,8576,8644,77014,76822,1184,1022,87326,7030,650,87558,87224,7094,77024,86958,87178,9124,6452,87384,7040,9000,2678,2462,6822,87546,87176,322,86810,2516,76656,8962,598,87192,912,3052,87118,2994,8632,2980,86796,76654,76862,77244,76698,77134,76970,77342,76548,76930,77012,77282,77038,77130,77080,76752,77026,76914,76602,76438,77036,76680,76598,76714,77338,77350,76768,77080,76874,57138,1078,762,2996,3150,1006,57680,58562,2940,1078,858,748,2788,76750,70840,2776,3214,2884,1020,2776,582,650,57358,57520,58654,57248,56996,57310,58452,1066,3052,2942,2942,744,606,802,1184,57528,57362,57570,1116,2788,0,2666,57792,57888,57532,71004,76956,76916,76804,76708,70952,70786,76806,386,3146,1130,3256,2666,58492,2832,1176,910,2722,58976,57520,57464,57464,71160,76972,70854,76862,76916,70950,71058,70730,70948,76916,76818,77024,76914,2666,1130,2980,76914,76972,70952,70786,3048,76972,76874,76806,57418,2994,2462,3052,1130,58768,58602
"130",87520,87696,87258,89094,87742,87846,87848,88068,89248,87738,87468,87530,89368,88680,87686,89472,89258,87686,9072,6350,7028,78614,79040,2938,3090,89194,8630,2982,89312,88824,9224,79218,89308,89042,7196,8674,89252,8904,7030,1172,952,9062,89414,89086,2984,89252,900,79098,6924,2816,89524,2666,1234,89468,800,6924,1178,89036,78986,78882,79264,79096,78692,79000,79210,78986,79372,78990,79260,79260,79104,79054,78836,79110,79154,78934,78880,79368,78878,78930,79156,79154,79370,79210,79164,79096,55328,3146,2984,1006,858,3042,55346,56946,606,2416,2988,3146,1172,78474,72454,968,1130,1020,3104,330,2980,3092,55218,55074,56790,55478,55494,55804,56942,2832,802,606,1124,2828,2942,2306,3094,56242,56076,55752,3042,1172,2666,0,55974,55816,56026,72978,78882,78874,78998,79040,72510,72510,78418,2942,1286,2884,1124,746,56268,1282,2666,3040,332,56738,55656,55600,55214,73036,78474,73186,78780,78936,72454,73078,72760,73298,78836,79370,79154,79044,442,3370,958,79044,78992,72980,73136,1230,78726,79096,78560,56132,800,1176,968,3104,56102,56266
"131",73574,73472,73896,69204,73252,73562,73362,73252,69056,73574,73212,73638,68784,69310,73196,68410,69110,73528,63206,61994,61516,45764,45968,57250,57670,69268,63332,57470,68836,68682,62900,45812,68524,68840,61090,63600,68832,63490,61728,55276,55818,63010,69048,68796,57580,68730,55496,45812,61256,57682,68780,57360,54796,68634,55278,61256,55228,68580,45760,45662,45386,46454,46666,45694,46080,46134,45648,46134,46406,46084,46304,45812,45812,45762,45608,45922,45977,46140,46244,45760,45978,46146,45824,45868,46140,46304,1282,57614,57360,55806,55636,57202,1334,2380,55696,57720,57100,57834,55224,46232,39992,55432,55166,55334,57142,55864,58000,57524,1282,1066,2218,1334,1072,1134,2482,57830,55754,55534,54850,57308,57352,57780,57048,862,862,874,57312,55386,57792,55974,0,1220,480,39736,45874,46342,45976,45760,40208,40046,46070,57516,55542,57304,55228,55754,2854,55806,57312,57320,55746,2222,750,860,1286,40042,45904,39574,46180,45442,40102,39260,40114,39532,45968,45540,45496,45500,55916,56938,55338,45444,45496,39994,39532,55236,45866,45704,45922,1078,55496,55330,55110,57088,2802,2748
"132",72990,73358,73362,68724,73346,72770,73672,73562,69148,73252,73564,73412,68996,68780,73290,68874,68996,73620,63426,61726,62148,46230,46078,57566,57200,68740,63798,58102,68720,69314,63846,46074,69362,69322,62148,64014,68680,63972,61466,55962,55762,63574,68520,69038,57884,69034,55910,46116,61986,57736,68984,57514,55636,69090,55868,62096,55376,69420,46664,46502,46334,45874,46404,45802,45984,46134,46390,45874,46034,46498,46510,46130,46132,46406,46554,46502,46393,46716,45872,46498,46394,46570,46770,46338,46460,46774,1126,57366,57774,55336,55180,57350,638,2904,55596,57570,57940,57366,56072,45912,39892,55432,55538,55978,57622,55596,57420,58212,1236,854,2586,976,1444,1006,2370,57264,55652,55322,55746,57896,57614,57736,58046,1114,1058,1116,57570,55962,57888,55816,1220,0,1440,40054,46188,45872,46294,46498,39892,40058,45802,57944,55282,57732,55542,55706,2866,55282,57834,58212,55706,2744,1012,1066,1128,39586,45968,40424,45968,46116,39892,40368,40112,40258,46188,46388,46444,46444,55652,58102,55596,46554,46282,39838,40096,56072,46132,46554,46076,1224,55868,55746,55376,57622,2756,2700
"133",73782,73472,73740,69158,73102,73354,73212,72992,68686,73314,73362,73638,68784,69368,73046,68780,69110,73158,63582,61936,61256,46134,45708,57470,57462,69476,63702,57210,69056,69052,63270,45812,68784,68730,61240,63340,69040,63380,61826,55016,55448,63380,69366,69166,57210,68470,55126,45552,61406,57532,68520,57470,55276,69004,55388,61516,55708,68840,45500,45812,45646,46246,46556,46070,46068,45874,45498,46452,46504,45824,46194,45922,45812,45762,45978,45552,45662,45770,46452,45500,45498,46296,45974,45608,46140,45934,1236,57406,57100,55598,55746,57572,1502,1900,55424,57720,57250,57516,54854,46070,40050,55698,55386,55224,57032,55806,57682,57154,1016,1338,2328,1236,592,764,2442,57720,55598,55806,55220,57308,57312,57838,57088,602,712,1024,57572,55016,57532,56026,480,1440,0,39846,46134,46024,45866,45390,40208,40104,46232,57146,55530,57414,55488,55708,2692,55598,57682,57470,55746,2702,970,860,1020,40042,46066,39204,46134,45812,40050,39630,40160,39792,46014,45280,45866,45870,55754,56978,55708,45814,45646,39838,39792,55276,45756,45334,46032,708,55606,55180,55330,57308,2744,2690
"134",58572,57562,58680,45266,57984,58572,58152,58042,44956,58196,58204,57728,44586,45222,57928,44680,44368,58370,77176,79108,78734,7260,6874,70260,71270,45214,77244,70740,44314,44952,76760,6406,44302,44318,78458,76812,44998,76500,79264,72604,72978,76812,45214,44956,70902,44410,72986,6608,78676,71114,44790,70312,72766,44956,72560,78896,72868,44740,6828,6938,6720,7198,7422,7248,7252,6820,6832,7196,7358,6990,6678,6296,6568,6680,6942,6938,6663,6994,7196,6938,6774,7422,6938,6994,6896,7210,39774,71104,70682,73024,72646,71004,40000,41040,73088,70892,71012,71104,72656,7040,1130,72910,72344,72726,70476,72758,71270,70794,40104,39784,40890,39832,39952,39898,41032,71002,73186,72868,72600,70642,71004,71114,70792,40008,39788,40008,71004,72604,71004,72978,39736,40054,39846,0,7040,7196,6460,7048,854,1074,6820,70948,73078,70314,73088,73406,41416,73134,70784,70850,72976,41252,39098,39208,40102,1018,7094,862,7138,6718,1020,588,1338,536,7192,6828,6500,6828,73088,70902,72868,6992,6882,1062,808,72714,6402,6662,6678,39680,72454,72710,72450,70532,41086,41252
"135",51912,52122,52170,39032,52070,52234,52230,52230,38986,52388,51974,52232,38762,39080,52014,38616,38928,52180,70740,72972,72812,598,1066,77024,76862,38608,70582,76858,39038,38454,70744,964,38342,38876,72718,70732,38558,71058,72384,78888,79098,70582,38608,38616,76862,38770,78836,968,72390,77014,38986,76752,78630,38778,78998,72390,78364,38234,964,652,760,915,1339,756,756,1177,1020,812,918,1130,1402,1241,582,1021,816,912,914,1238,536,910,1080,712,1032,748,1075,1074,45746,76972,76862,78836,78836,76390,46336,47220,79150,77070,76656,76752,78998,1062,7082,78624,78942,78942,77024,78992,76862,76914,45746,46072,47382,45480,45958,46078,47428,76642,78936,79046,78576,76914,77010,77120,76764,46184,46130,45598,76280,78888,76956,78882,45874,46188,46134,7040,0,748,1020,1020,7140,6972,1014,76956,78734,76914,78308,78992,47314,78780,76436,76598,79044,46684,45916,45972,45908,6878,1014,6930,958,488,7082,6780,6446,6780,646,1020,540,814,79094,76708,78144,650,488,7144,6618,78628,748,910,858,46130,78942,78726,78836,76858,47156,47156
"136",51918,52498,51968,38498,52180,51706,52396,52396,38710,51748,52166,52552,39194,39084,52124,39194,39304,52124,70952,72964,72978,1006,426,77014,76334,38616,70990,77024,39028,38864,71156,1286,39030,38868,73186,70676,38344,71050,72280,78942,78514,70994,38506,38918,76806,38494,78670,692,72914,76540,38876,76852,79154,39300,79044,73134,78890,38978,1020,956,1228,607,1231,912,544,757,1076,654,594,854,1282,1287,1014,1453,1338,748,914,1292,652,964,860,1020,1224,914,1507,910,45598,76390,76586,78088,78576,76806,46286,46944,78988,76908,77070,76280,78942,900,7030,78946,79154,79154,77070,78984,76334,76914,45268,46066,47482,45228,45700,45802,46842,76382,78514,79150,79154,77234,76862,77070,76956,46350,46294,46230,76696,78942,76916,78874,46342,45872,46024,7196,748,0,1176,854,7034,7086,1116,76972,78576,76960,78836,78678,47318,78474,76956,77122,79102,47314,46128,46072,45484,6728,1062,6820,536,1010,6920,7192,6602,7192,638,964,1228,1228,79044,77232,78780,1228,846,6666,7140,79040,904,910,848,46350,79044,78836,78992,77180,47204,47368
"137",52442,51542,52550,39356,52294,52662,51802,52022,38716,52396,51964,51488,38566,38982,52238,38990,38128,51910,71376,72648,72604,1020,1074,76610,77400,39194,71004,76650,38624,38822,70740,386,38282,38078,72768,70792,39198,70260,73024,78734,78778,70792,39304,38826,76482,38610,78676,808,72986,77024,38990,76772,79006,38606,78470,72656,78998,38500,808,698,810,1178,1182,1448,1342,1020,812,1066,1338,1190,438,386,548,660,592,698,698,1084,956,808,754,1182,918,974,876,970,46014,77344,76922,79264,79106,77024,46350,47170,79108,77132,76702,76904,79006,910,7150,79260,78584,78306,76386,79108,76850,76374,46014,46134,46690,46072,45972,45918,47382,76802,79426,79108,78950,76442,77244,77024,76922,46028,46028,46138,77024,78844,76804,78998,45976,46294,45866,6460,1020,1176,0,698,7094,6984,1130,77078,79098,76444,79218,79096,46996,79154,77244,76430,78886,47382,45338,45338,46452,7038,1074,6772,1228,1028,7150,7048,7138,6556,1172,808,700,698,78778,76812,79108,642,752,7192,6828,78624,712,972,548,45810,78364,78620,78690,76662,47436,47382
